date,trend_index,version,geo_id,eu_id,year_week
2020-03-14,0,English,ZA,ZA,2020_11
2020-03-15,0,English,ZA,ZA,2020_11
2020-03-16,0,English,ZA,ZA,2020_12
2020-03-17,0,English,ZA,ZA,2020_12
2020-03-18,0,English,ZA,ZA,2020_12
2020-03-19,0,English,ZA,ZA,2020_12
2020-03-20,0,English,ZA,ZA,2020_12
2020-03-21,35,English,ZA,ZA,2020_12
2020-03-22,68,English,ZA,ZA,2020_12
2020-03-23,100,English,ZA,ZA,2020_13
2020-03-24,29,English,ZA,ZA,2020_13
