date,trend_index,geo_id,eu_id,phrase,phrase_id,year_week
2020-03-11,0,IE,IE,lost sense of smell,b,2020_11
2020-03-12,0,IE,IE,lost sense of smell,b,2020_11
2020-03-13,0,IE,IE,lost sense of smell,b,2020_11
2020-03-14,0,IE,IE,lost sense of smell,b,2020_11
2020-03-15,0,IE,IE,lost sense of smell,b,2020_11
2020-03-16,0,IE,IE,lost sense of smell,b,2020_12
2020-03-17,0,IE,IE,lost sense of smell,b,2020_12
2020-03-18,0,IE,IE,lost sense of smell,b,2020_12
2020-03-19,0,IE,IE,lost sense of smell,b,2020_12
2020-03-20,0,IE,IE,lost sense of smell,b,2020_12
2020-03-21,0,IE,IE,lost sense of smell,b,2020_12
2020-03-22,0,IE,IE,lost sense of smell,b,2020_12
2020-03-23,81,IE,IE,lost sense of smell,b,2020_13
2020-03-24,0,IE,IE,lost sense of smell,b,2020_13
2019-12-28,0,IE,IE,no sense of smell,c,2019_52
2019-12-29,0,IE,IE,no sense of smell,c,2019_52
2019-12-30,0,IE,IE,no sense of smell,c,2019_1
2019-12-31,0,IE,IE,no sense of smell,c,2019_1
2020-01-01,0,IE,IE,no sense of smell,c,2020_1
2020-01-02,92,IE,IE,no sense of smell,c,2020_1
2020-01-03,0,IE,IE,no sense of smell,c,2020_1
2020-01-04,0,IE,IE,no sense of smell,c,2020_1
2020-01-05,0,IE,IE,no sense of smell,c,2020_1
2020-01-06,0,IE,IE,no sense of smell,c,2020_2
2020-01-07,0,IE,IE,no sense of smell,c,2020_2
2020-01-08,0,IE,IE,no sense of smell,c,2020_2
2020-01-09,0,IE,IE,no sense of smell,c,2020_2
2020-01-10,0,IE,IE,no sense of smell,c,2020_2
2020-01-11,0,IE,IE,no sense of smell,c,2020_2
2020-01-12,0,IE,IE,no sense of smell,c,2020_2
2020-01-13,0,IE,IE,no sense of smell,c,2020_3
2020-01-14,0,IE,IE,no sense of smell,c,2020_3
2020-01-15,0,IE,IE,no sense of smell,c,2020_3
2020-01-16,0,IE,IE,no sense of smell,c,2020_3
2020-01-17,0,IE,IE,no sense of smell,c,2020_3
2020-01-18,0,IE,IE,no sense of smell,c,2020_3
2020-01-19,0,IE,IE,no sense of smell,c,2020_3
2020-01-20,0,IE,IE,no sense of smell,c,2020_4
2020-01-21,0,IE,IE,no sense of smell,c,2020_4
2020-01-22,0,IE,IE,no sense of smell,c,2020_4
2020-01-23,92,IE,IE,no sense of smell,c,2020_4
2020-01-24,0,IE,IE,no sense of smell,c,2020_4
2020-01-25,0,IE,IE,no sense of smell,c,2020_4
2020-01-26,0,IE,IE,no sense of smell,c,2020_4
2020-01-27,0,IE,IE,no sense of smell,c,2020_5
2020-01-28,0,IE,IE,no sense of smell,c,2020_5
2020-01-29,0,IE,IE,no sense of smell,c,2020_5
2020-01-30,0,IE,IE,no sense of smell,c,2020_5
2020-01-31,0,IE,IE,no sense of smell,c,2020_5
2020-02-01,0,IE,IE,no sense of smell,c,2020_5
2020-02-02,0,IE,IE,no sense of smell,c,2020_5
2020-02-03,0,IE,IE,no sense of smell,c,2020_6
2020-02-04,92,IE,IE,no sense of smell,c,2020_6
2020-02-05,94,IE,IE,no sense of smell,c,2020_6
2020-02-06,0,IE,IE,no sense of smell,c,2020_6
2020-02-07,0,IE,IE,no sense of smell,c,2020_6
2020-02-08,0,IE,IE,no sense of smell,c,2020_6
2020-02-09,0,IE,IE,no sense of smell,c,2020_6
2020-02-10,0,IE,IE,no sense of smell,c,2020_7
2020-02-11,0,IE,IE,no sense of smell,c,2020_7
2020-02-12,0,IE,IE,no sense of smell,c,2020_7
2020-02-13,0,IE,IE,no sense of smell,c,2020_7
2020-02-14,0,IE,IE,no sense of smell,c,2020_7
2020-02-15,0,IE,IE,no sense of smell,c,2020_7
2020-02-16,0,IE,IE,no sense of smell,c,2020_7
2020-02-17,0,IE,IE,no sense of smell,c,2020_8
2020-02-18,0,IE,IE,no sense of smell,c,2020_8
2020-02-19,0,IE,IE,no sense of smell,c,2020_8
2020-02-20,0,IE,IE,no sense of smell,c,2020_8
2020-02-21,0,IE,IE,no sense of smell,c,2020_8
2020-02-22,0,IE,IE,no sense of smell,c,2020_8
2020-02-23,0,IE,IE,no sense of smell,c,2020_8
2020-02-24,0,IE,IE,no sense of smell,c,2020_9
2020-02-25,0,IE,IE,no sense of smell,c,2020_9
2020-02-26,0,IE,IE,no sense of smell,c,2020_9
2020-02-27,0,IE,IE,no sense of smell,c,2020_9
2020-02-28,0,IE,IE,no sense of smell,c,2020_9
2020-02-29,0,IE,IE,no sense of smell,c,2020_9
2020-03-01,0,IE,IE,no sense of smell,c,2020_9
2020-03-02,0,IE,IE,no sense of smell,c,2020_10
2020-03-03,0,IE,IE,no sense of smell,c,2020_10
2020-03-04,0,IE,IE,no sense of smell,c,2020_10
2020-03-05,0,IE,IE,no sense of smell,c,2020_10
2020-03-06,0,IE,IE,no sense of smell,c,2020_10
2020-03-07,0,IE,IE,no sense of smell,c,2020_10
2020-03-08,0,IE,IE,no sense of smell,c,2020_10
2020-03-09,0,IE,IE,no sense of smell,c,2020_11
2020-03-10,0,IE,IE,no sense of smell,c,2020_11
2020-03-11,0,IE,IE,no sense of smell,c,2020_11
2020-03-12,0,IE,IE,no sense of smell,c,2020_11
2020-03-13,0,IE,IE,no sense of smell,c,2020_11
2020-03-14,0,IE,IE,no sense of smell,c,2020_11
2020-03-15,0,IE,IE,no sense of smell,c,2020_11
2020-03-16,86,IE,IE,no sense of smell,c,2020_12
2020-03-17,0,IE,IE,no sense of smell,c,2020_12
2020-03-18,0,IE,IE,no sense of smell,c,2020_12
2020-03-19,0,IE,IE,no sense of smell,c,2020_12
2020-03-20,0,IE,IE,no sense of smell,c,2020_12
2020-03-21,94,IE,IE,no sense of smell,c,2020_12
2020-03-22,100,IE,IE,no sense of smell,c,2020_12
2020-03-23,0,IE,IE,no sense of smell,c,2020_13
2020-03-24,0,IE,IE,no sense of smell,c,2020_13
2019-12-28,0,IE,IE,can't smell,d,2019_52
2019-12-29,0,IE,IE,can't smell,d,2019_52
2019-12-30,0,IE,IE,can't smell,d,2019_1
2019-12-31,0,IE,IE,can't smell,d,2019_1
2020-01-01,0,IE,IE,can't smell,d,2020_1
2020-01-02,0,IE,IE,can't smell,d,2020_1
2020-01-03,0,IE,IE,can't smell,d,2020_1
2020-01-04,100,IE,IE,can't smell,d,2020_1
2020-01-05,0,IE,IE,can't smell,d,2020_1
2020-01-06,0,IE,IE,can't smell,d,2020_2
2020-01-07,0,IE,IE,can't smell,d,2020_2
2020-01-08,0,IE,IE,can't smell,d,2020_2
2020-01-09,0,IE,IE,can't smell,d,2020_2
2020-01-10,0,IE,IE,can't smell,d,2020_2
2020-01-11,0,IE,IE,can't smell,d,2020_2
2020-01-12,0,IE,IE,can't smell,d,2020_2
2020-01-13,0,IE,IE,can't smell,d,2020_3
2020-01-14,0,IE,IE,can't smell,d,2020_3
2020-01-15,0,IE,IE,can't smell,d,2020_3
2020-01-16,0,IE,IE,can't smell,d,2020_3
2020-01-17,0,IE,IE,can't smell,d,2020_3
2020-01-18,0,IE,IE,can't smell,d,2020_3
2020-01-19,0,IE,IE,can't smell,d,2020_3
2020-01-20,0,IE,IE,can't smell,d,2020_4
2020-01-21,0,IE,IE,can't smell,d,2020_4
2020-01-22,0,IE,IE,can't smell,d,2020_4
2020-01-23,0,IE,IE,can't smell,d,2020_4
2020-01-24,0,IE,IE,can't smell,d,2020_4
2020-01-25,0,IE,IE,can't smell,d,2020_4
2020-01-26,0,IE,IE,can't smell,d,2020_4
2020-01-27,0,IE,IE,can't smell,d,2020_5
2020-01-28,0,IE,IE,can't smell,d,2020_5
2020-01-29,89,IE,IE,can't smell,d,2020_5
2020-01-30,0,IE,IE,can't smell,d,2020_5
2020-01-31,0,IE,IE,can't smell,d,2020_5
2020-02-01,0,IE,IE,can't smell,d,2020_5
2020-02-02,0,IE,IE,can't smell,d,2020_5
2020-02-03,0,IE,IE,can't smell,d,2020_6
2020-02-04,0,IE,IE,can't smell,d,2020_6
2020-02-05,0,IE,IE,can't smell,d,2020_6
2020-02-06,0,IE,IE,can't smell,d,2020_6
2020-02-07,0,IE,IE,can't smell,d,2020_6
2020-02-08,0,IE,IE,can't smell,d,2020_6
2020-02-09,0,IE,IE,can't smell,d,2020_6
2020-02-10,0,IE,IE,can't smell,d,2020_7
2020-02-11,0,IE,IE,can't smell,d,2020_7
2020-02-12,0,IE,IE,can't smell,d,2020_7
2020-02-13,0,IE,IE,can't smell,d,2020_7
2020-02-14,0,IE,IE,can't smell,d,2020_7
2020-02-15,0,IE,IE,can't smell,d,2020_7
2020-02-16,0,IE,IE,can't smell,d,2020_7
2020-02-17,0,IE,IE,can't smell,d,2020_8
2020-02-18,0,IE,IE,can't smell,d,2020_8
2020-02-19,0,IE,IE,can't smell,d,2020_8
2020-02-20,0,IE,IE,can't smell,d,2020_8
2020-02-21,0,IE,IE,can't smell,d,2020_8
2020-02-22,97,IE,IE,can't smell,d,2020_8
2020-02-23,0,IE,IE,can't smell,d,2020_8
2020-02-24,0,IE,IE,can't smell,d,2020_9
2020-02-25,0,IE,IE,can't smell,d,2020_9
2020-02-26,0,IE,IE,can't smell,d,2020_9
2020-02-27,0,IE,IE,can't smell,d,2020_9
2020-02-28,0,IE,IE,can't smell,d,2020_9
2020-02-29,0,IE,IE,can't smell,d,2020_9
2020-03-01,0,IE,IE,can't smell,d,2020_9
2020-03-02,0,IE,IE,can't smell,d,2020_10
2020-03-03,0,IE,IE,can't smell,d,2020_10
2020-03-04,0,IE,IE,can't smell,d,2020_10
2020-03-05,0,IE,IE,can't smell,d,2020_10
2020-03-06,0,IE,IE,can't smell,d,2020_10
2020-03-07,0,IE,IE,can't smell,d,2020_10
2020-03-08,0,IE,IE,can't smell,d,2020_10
2020-03-09,81,IE,IE,can't smell,d,2020_11
2020-03-10,0,IE,IE,can't smell,d,2020_11
2020-03-11,0,IE,IE,can't smell,d,2020_11
2020-03-12,0,IE,IE,can't smell,d,2020_11
2020-03-13,87,IE,IE,can't smell,d,2020_11
2020-03-14,0,IE,IE,can't smell,d,2020_11
2020-03-15,0,IE,IE,can't smell,d,2020_11
2020-03-16,0,IE,IE,can't smell,d,2020_12
2020-03-17,0,IE,IE,can't smell,d,2020_12
2020-03-18,0,IE,IE,can't smell,d,2020_12
2020-03-19,84,IE,IE,can't smell,d,2020_12
2020-03-20,0,IE,IE,can't smell,d,2020_12
2020-03-21,0,IE,IE,can't smell,d,2020_12
2020-03-22,0,IE,IE,can't smell,d,2020_12
2020-03-23,76,IE,IE,can't smell,d,2020_13
2020-03-24,78,IE,IE,can't smell,d,2020_13
